EpochUTC,BR_daily_nT,BT_daily_nT,BN_daily_nT,PA_S1_deg,Flux_S1_3d,PA_S2_deg,Flux_S2_3d,PA_S3_deg,Flux_S3_3d,PA_S4_deg,Flux_S4_3d,PA_S5_deg,Flux_S5_3d,PA_S6_deg,Flux_S6_3d,PA_S7_deg,Flux_S7_3d,PA_S8_deg,Flux_S8_3d,PitchAngleMethod
2020-06-22 12:00:00,0.00960000013001263,-0.444300001859665,0.224799999594688,111.262201407451,NaN,156.262201407451,NaN,158.737798592549,NaN,113.737798592549,NaN,68.7377985925493,NaN,23.7377985925493,NaN,21.2622014074507,NaN,66.2622014074507,NaN,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-08 12:00:00,0.0132000003010035,-0.456000006198883,0.232600003480911,110.841900977523,0.244000007708867,155.841900977523,0.243333339691162,159.158099022477,0.248666668931643,114.158099022477,0.660999983549118,69.1580990224773,0.26066666841507,24.1580990224773,0.258333335320155,20.8419009775227,0.266999999682109,65.8419009775227,0.258999998370806,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-09 12:00:00,0.010888888914552,-0.456777781248093,0.222999998264843,111.134414227707,0.229000002145767,156.134414227707,0.216333339611689,158.865585772293,0.244333331783613,113.865585772293,0.630666663249334,68.8655857722929,0.231666664282481,23.8655857722929,0.267333338658015,21.1344142277071,0.301333328088125,66.1344142277071,0.279333328207334,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-10 12:00:00,0.00800000006953875,-0.451333334048589,0.225666667024295,111.484523830482,3.05366655190786,156.484523830482,0.289666672547658,158.515476169518,0.306666667262713,113.515476169518,0.788999994595846,68.5154761695179,0.28733333448569,23.5154761695179,0.332999999324481,21.4845238304821,17.9576661537091,66.4845238304821,0.363666658600171,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-11 12:00:00,0.0141000001691282,-0.451399999856949,0.218199999630451,110.710881902776,3.16366655627886,155.710881902776,0.409333338340123,159.289118097224,0.42833333214124,114.289118097224,1.08266667524974,69.2891180972239,0.424666672945023,24.2891180972239,0.478333324193954,20.7108819027761,18.1163328289986,65.7108819027761,0.50900000333786,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-12 12:00:00,0.0131666669622064,-0.439499999086062,0.221499999364217,110.784029850268,3.21466655532519,155.784029850268,0.416999995708466,159.215970149732,0.415000001589457,114.215970149732,1.07166667779287,69.2159701497321,0.425333340962728,24.2159701497321,0.467666655778885,20.7840298502679,18.0716661612193,65.7840298502679,0.479666670163472,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-13 12:00:00,0.0119999999878928,-0.44412500038743,0.218500001356006,110.952277824501,0.5,155.952277824501,0.451333324114482,159.047722175499,0.461666663487752,114.047722175499,1.13866666952769,69.0477221754986,0.45566667119662,24.0477221754986,0.491666664679845,20.9522778245014,0.51200000445048,65.9522778245014,0.483000010251999,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-14 12:00:00,0.0176363636485555,-0.442000004378232,0.218090906739235,110.215037479313,0.470666656891505,155.215037479313,0.438333332538605,159.784962520687,0.444999992847443,114.784962520687,1.09533329804738,69.7849625206873,0.430333326260249,24.7849625206873,0.472666670878728,20.2150374793127,0.469333330790202,65.2150374793127,0.456666658322016,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-15 12:00:00,0.0203999998047948,-0.448400002717972,0.22339999973774,109.895119391209,0.444666663805644,154.895119391209,0.455000003178914,160.104880608791,0.473999987045924,115.104880608791,1.1433333158493,70.1048806087909,0.460999995470047,25.1048806087909,0.476999998092651,19.8951193912091,0.468000004688899,64.8951193912091,47.001999994119,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-16 12:00:00,0.0188750001834705,-0.444875005632639,0.221999999135733,110.070531896763,0.350666667024295,155.070531896763,0.37100000679493,159.929468103237,0.384999990463257,114.929468103237,0.952666660149892,69.9294681032367,0.384999995430311,24.9294681032367,0.395999992887179,20.0705318967634,0.387333338459333,65.0705318967634,46.928666656216,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-08-17 12:00:00,0.0175999998115003,-0.44549999833107,0.220100000500679,110.237639541619,0.292333339651426,155.237639541619,0.29033333559831,159.762360458381,0.309333334366481,114.762360458381,0.768666684627533,69.7623604583808,0.302999998132388,24.7623604583808,0.277999992171923,20.2376395416192,0.283000007271767,65.2376395416192,46.8236666669448,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
