EpochUTC,BR_hourly_nT,BT_hourly_nT,BN_hourly_nT,PA_S1_deg,Flux_S1_1h,PA_S2_deg,Flux_S2_1h,PA_S3_deg,Flux_S3_1h,PA_S4_deg,Flux_S4_1h,PA_S5_deg,Flux_S5_1h,PA_S6_deg,Flux_S6_1h,PA_S7_deg,Flux_S7_1h,PA_S8_deg,Flux_S8_1h,PitchAngleMethod
2020-06-22 00:15:22,0.00800000037997961,-0.444999992847443,0.225999996066093,111.470074393751,0.0627700015902519,156.470074393751,0.0454099997878075,158.529925606249,0.0694399997591972,113.529925606249,0.189999997615814,68.5299256062492,0.0854699984192848,23.5299256062492,0.0640999972820282,21.4700743937508,0.048080001026392,66.4700743937508,0.0801300033926964,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-23 06:04:10,0.00999999977648258,-0.44200000166893,0.221000000834465,111.203936535834,0.158000007271767,156.203936535834,0.157000005245209,158.796063464166,0.175999999046326,113.796063464166,0.555999994277954,68.7960634641657,0.238999992609024,23.7960634641656,0.247999995946884,21.2039365358344,0.214000001549721,66.2039365358344,0.25900000333786,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-23 07:20:58,0.0120000001043081,-0.444000005722046,0.225999996066093,110.951842307514,0.167999997735023,155.951842307514,0.159999996423721,159.048157692486,0.17399999499321,114.048157692486,0.435000002384186,69.0481576924864,0.210999995470047,24.0481576924864,0.187000006437302,20.9518423075136,0.19200000166893,65.9518423075136,0.19200000166893,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-23 08:12:10,0.0140000004321337,-0.44200000166893,0.232999995350838,110.685808041855,0.441000014543533,155.685808041855,0.261999994516373,159.314191958145,0.307000011205673,114.314191958145,0.902999997138977,69.3141919581451,0.363000005483627,24.3141919581451,0.386999994516373,20.6858080418549,0.381999999284744,65.6858080418549,0.344999998807907,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-23 09:03:22,0.0120000001043081,-0.442999988794327,0.231000006198883,110.948349242188,0.340999990701675,155.948349242188,0.40599998831749,159.051650757812,0.409999996423721,114.051650757812,0.955999970436096,69.051650757812,0.375999987125397,24.051650757812,0.310000002384186,20.948349242188,0.418999999761581,65.948349242188,0.45100000500679,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-24 01:06:34,0.0120000001043081,-0.449000000953674,0.230000004172325,110.969074103839,0.104999996721745,155.969074103839,0.187000006437302,159.030925896161,0.150000005960464,114.030925896161,0.499000012874603,69.030925896161,0.184000000357628,24.030925896161,0.194999992847443,20.969074103839,0.214000001549721,65.969074103839,0.159999996423721,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-24 02:07:22,0.00800000037997961,-0.444999992847443,0.231000006198883,111.470074393751,0.263000011444092,156.470074393751,0.195999994874001,158.529925606249,0.18299999833107,113.529925606249,0.595000028610229,68.5299256062492,0.243000000715256,23.5299256062492,0.197999998927116,21.4700743937508,0.179000005125999,66.4700743937508,0.202999994158745,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-24 04:12:10,0.0179999992251396,-0.442999988794327,0.230000004172325,110.173234729232,0.219999998807907,155.173234729232,0.250999987125397,159.826765270769,0.254000008106232,114.826765270768,0.677999973297119,69.8267652707685,0.266999989748001,24.8267652707685,0.32600000500679,20.1732347292315,0.216000005602837,65.1732347292315,0.218999996781349,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-24 05:06:34,0.0149999996647239,-0.444999992847443,0.225999996066093,110.569412570945,0.202999994158745,155.569412570945,0.171000003814697,159.430587429055,0.145999997854233,114.430587429055,0.501999974250793,69.4305874290548,0.197999998927116,24.4305874290548,0.207000002264977,20.5694125709452,0.208000004291534,65.5694125709452,0.206000000238419,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-24 06:23:22,0.00600000005215406,-0.44200000166893,0.226999998092651,111.722277001913,0.142000004649162,156.722277001913,0.143999993801117,158.277722998087,0.181999996304512,113.277722998087,0.513000011444092,68.2777229980868,0.218999996781349,23.2777229980868,0.218999996781349,21.7222770019132,0.167999997735023,66.7222770019132,0.239999994635582,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
2020-06-24 07:14:34,0.00700000021606684,-0.439999997615814,0.228000000119209,111.588553092247,0.214000001549721,156.588553092247,0.167999997735023,158.411446907753,0.187000006437302,113.411446907753,0.59799998998642,68.4114469077531,0.247999995946884,23.4114469077531,0.254000008106232,21.588553092247,0.256000012159348,66.588553092247,0.167999997735023,particle entering along nominal RT scan-plane sector axis; B projected into scan plane; no SEDR attitude correction
